flowCode,reporterCode,reporterISO,partnerCode,partnerISO,cmdCode,cmdDesc,qtyUnitAbbr,qty,fobvalue
X,156,CHN,214,DOM,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,88790.0
X,156,CHN,218,ECU,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,5514539.0
X,156,CHN,222,SLV,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,25000.0
X,156,CHN,231,ETH,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,11959.0
X,156,CHN,242,FJI,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,53440.0
X,156,CHN,246,FIN,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,160108.0
X,156,CHN,251,FRA,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,18736793.0
X,156,CHN,258,PYF,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,39000.0
X,156,CHN,262,DJI,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,18565.0
X,156,CHN,266,GAB,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,62000.0
X,156,CHN,268,GEO,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,6901616.0
X,156,CHN,276,DEU,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,149026204.0
X,156,CHN,288,GHA,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,7864322.0
X,156,CHN,300,GRC,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,721854.0
X,156,CHN,320,GTM,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,12684.0
X,156,CHN,344,HKG,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,337629046.0
X,156,CHN,348,HUN,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,359139.0
X,156,CHN,352,ISL,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,23246.0
X,156,CHN,360,IDN,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,22999480.0
X,156,CHN,364,IRN,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,135258227.0
X,156,CHN,368,IRQ,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,847800.0
X,156,CHN,372,IRL,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,452332.0
X,156,CHN,376,ISR,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,3895024.0
X,156,CHN,380,ITA,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,30610953.0
X,156,CHN,384,CIV,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,121630.0
X,156,CHN,392,JPN,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,95841695.0
X,156,CHN,398,KAZ,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,1711901.0
X,156,CHN,400,JOR,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,62134.0
X,156,CHN,404,KEN,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,41946.0
X,156,CHN,408,PRK,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,7411428.0
X,156,CHN,410,KOR,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,87014628.0
X,156,CHN,414,KWT,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,3086447.0
X,156,CHN,417,KGZ,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,1058810.0
X,156,CHN,418,LAO,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,2150.0
X,156,CHN,422,LBN,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,145168.0
X,156,CHN,428,LVA,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,99296.0
X,156,CHN,434,LBY,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,2175858.0
X,156,CHN,440,LTU,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,14030.0
X,156,CHN,442,LUX,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,19046.0
X,156,CHN,446,MAC,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,11309.0
X,156,CHN,450,MDG,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,4246327.0
X,156,CHN,458,MYS,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,30300682.0
X,156,CHN,470,MLT,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,40500.0
X,156,CHN,478,MRT,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,27905.0
X,156,CHN,480,MUS,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,237995.0
X,156,CHN,484,MEX,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,11287530.0
X,156,CHN,490,S19,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,12784536.0
X,156,CHN,496,MNG,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,1502865.0
X,156,CHN,499,MNE,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,5048.0
X,156,CHN,500,MSR,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,4260.0
X,156,CHN,504,MAR,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,192102.0
X,156,CHN,512,OMN,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,386576.0
X,156,CHN,516,NAM,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,1220.0
X,156,CHN,524,NPL,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,145600.0
X,156,CHN,528,NLD,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,37681039.0
X,156,CHN,530,ANT,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,16890.0
X,156,CHN,540,NCL,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,151476.0
X,156,CHN,548,VUT,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,6970.0
X,156,CHN,554,NZL,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,12535202.0
X,156,CHN,562,NER,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,123952.0
X,156,CHN,566,NGA,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,887627.0
X,156,CHN,579,NOR,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,2119916.0
X,156,CHN,586,PAK,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,31070658.0
X,156,CHN,591,PAN,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,408935.0
X,156,CHN,598,PNG,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,685893.0
X,156,CHN,604,PER,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,343009.0
X,156,CHN,608,PHL,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,2854835.0
X,156,CHN,616,POL,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,3057837.0
X,156,CHN,620,PRT,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,484559.0
X,156,CHN,634,QAT,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,284211.0
X,156,CHN,642,ROU,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,250613.0
X,156,CHN,643,RUS,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,696878.0
X,156,CHN,646,RWA,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,10533.0
X,156,CHN,682,SAU,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,12069909.0
X,156,CHN,690,SYC,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,87899.0
X,156,CHN,699,IND,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,78714245.0
X,156,CHN,702,SGP,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,29107660.0
X,156,CHN,703,SVK,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,115445.0
X,156,CHN,704,VNM,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,15377996.0
X,156,CHN,705,SVN,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,4488.0
X,156,CHN,710,ZAF,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,12139162.0
X,156,CHN,716,ZWE,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,2400.0
X,156,CHN,724,ESP,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,25949952.0
X,156,CHN,736,SDN,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,32416549.0
X,156,CHN,752,SWE,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,1867713.0
X,156,CHN,757,CHE,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,9940713.0
X,156,CHN,760,SYR,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,61520.0
X,156,CHN,762,TJK,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,372000.0
X,156,CHN,764,THA,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,5543660.0
X,156,CHN,780,TTO,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,3450.0
X,156,CHN,784,ARE,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,15220889.0
X,156,CHN,788,TUN,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,1160891.0
X,156,CHN,792,TUR,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,6173698.0
X,156,CHN,795,TKM,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,48026091.0
X,156,CHN,804,UKR,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,285164.0
X,156,CHN,818,EGY,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,42689.0
X,156,CHN,826,GBR,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,87640246.0
X,156,CHN,834,TZA,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,289002.0
X,156,CHN,842,USA,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,504973282.0
X,156,CHN,860,UZB,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,3183738.0
X,156,CHN,862,VEN,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,7732340.0
X,156,CHN,882,WSM,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,6869260.0
X,156,CHN,894,ZMB,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",N/A,,687299.0
X,156,CHN,0,W00,79,Zinc and articles thereof,N/A,,230007828.0
X,156,CHN,8,ALB,79,Zinc and articles thereof,N/A,,56499.0
X,156,CHN,12,DZA,79,Zinc and articles thereof,N/A,,433870.0
X,156,CHN,24,AGO,79,Zinc and articles thereof,N/A,,172549.0
X,156,CHN,28,ATG,79,Zinc and articles thereof,N/A,,5711.0
X,156,CHN,31,AZE,79,Zinc and articles thereof,N/A,,51009.0
X,156,CHN,32,ARG,79,Zinc and articles thereof,N/A,,137329.0
X,156,CHN,36,AUS,79,Zinc and articles thereof,N/A,,1589979.0
X,156,CHN,40,AUT,79,Zinc and articles thereof,N/A,,27794.0
X,156,CHN,44,BHS,79,Zinc and articles thereof,N/A,,13314.0
X,156,CHN,48,BHR,79,Zinc and articles thereof,N/A,,10193.0
X,156,CHN,50,BGD,79,Zinc and articles thereof,N/A,,250820.0
X,156,CHN,51,ARM,79,Zinc and articles thereof,N/A,,40584.0
X,156,CHN,56,BEL,79,Zinc and articles thereof,N/A,,1990409.0
X,156,CHN,68,BOL,79,Zinc and articles thereof,N/A,,361.0
X,156,CHN,76,BRA,79,Zinc and articles thereof,N/A,,444526.0
X,156,CHN,90,SLB,79,Zinc and articles thereof,N/A,,996.0
X,156,CHN,96,BRN,79,Zinc and articles thereof,N/A,,88276.0
X,156,CHN,100,BGR,79,Zinc and articles thereof,N/A,,65862.0
X,156,CHN,104,MMR,79,Zinc and articles thereof,N/A,,5031295.0
X,156,CHN,112,BLR,79,Zinc and articles thereof,N/A,,10702.0
X,156,CHN,116,KHM,79,Zinc and articles thereof,N/A,,1255.0
X,156,CHN,120,CMR,79,Zinc and articles thereof,N/A,,105553.0
X,156,CHN,124,CAN,79,Zinc and articles thereof,N/A,,2974544.0
X,156,CHN,144,LKA,79,Zinc and articles thereof,N/A,,74372.0
X,156,CHN,152,CHL,79,Zinc and articles thereof,N/A,,480069.0
X,156,CHN,170,COL,79,Zinc and articles thereof,N/A,,440305.0
X,156,CHN,178,COG,79,Zinc and articles thereof,N/A,,7502.0
X,156,CHN,180,COD,79,Zinc and articles thereof,N/A,,4308.0
X,156,CHN,188,CRI,79,Zinc and articles thereof,N/A,,60291.0
X,156,CHN,191,HRV,79,Zinc and articles thereof,N/A,,107400.0
X,156,CHN,192,CUB,79,Zinc and articles thereof,N/A,,40347.0
X,156,CHN,196,CYP,79,Zinc and articles thereof,N/A,,91489.0
X,156,CHN,203,CZE,79,Zinc and articles thereof,N/A,,258323.0
X,156,CHN,204,BEN,79,Zinc and articles thereof,N/A,,26823.0
X,156,CHN,208,DNK,79,Zinc and articles thereof,N/A,,764892.0
X,156,CHN,214,DOM,79,Zinc and articles thereof,N/A,,166068.0
X,156,CHN,218,ECU,79,Zinc and articles thereof,N/A,,178014.0
X,156,CHN,222,SLV,79,Zinc and articles thereof,N/A,,7159.0
X,156,CHN,226,GNQ,79,Zinc and articles thereof,N/A,,13909.0
X,156,CHN,231,ETH,79,Zinc and articles thereof,N/A,,4860.0
X,156,CHN,233,EST,79,Zinc and articles thereof,N/A,,125345.0
X,156,CHN,242,FJI,79,Zinc and articles thereof,N/A,,719.0
X,156,CHN,246,FIN,79,Zinc and articles thereof,N/A,,1294700.0
X,156,CHN,251,FRA,79,Zinc and articles thereof,N/A,,2091878.0
X,156,CHN,262,DJI,79,Zinc and articles thereof,N/A,,353.0
X,156,CHN,266,GAB,79,Zinc and articles thereof,N/A,,4922.0
X,156,CHN,268,GEO,79,Zinc and articles thereof,N/A,,16590.0
X,156,CHN,275,PSE,79,Zinc and articles thereof,N/A,,22025.0
X,156,CHN,276,DEU,79,Zinc and articles thereof,N/A,,5887981.0
X,156,CHN,288,GHA,79,Zinc and articles thereof,N/A,,139418.0
X,156,CHN,300,GRC,79,Zinc and articles thereof,N/A,,1168398.0
X,156,CHN,320,GTM,79,Zinc and articles thereof,N/A,,143192.0
X,156,CHN,328,GUY,79,Zinc and articles thereof,N/A,,9728.0
X,156,CHN,332,HTI,79,Zinc and articles thereof,N/A,,795.0
X,156,CHN,340,HND,79,Zinc and articles thereof,N/A,,5918.0
X,156,CHN,344,HKG,79,Zinc and articles thereof,N/A,,16293967.0
X,156,CHN,348,HUN,79,Zinc and articles thereof,N/A,,103273.0
X,156,CHN,352,ISL,79,Zinc and articles thereof,N/A,,358.0
X,156,CHN,360,IDN,79,Zinc and articles thereof,N/A,,3743635.0
X,156,CHN,364,IRN,79,Zinc and articles thereof,N/A,,3101922.0
X,156,CHN,368,IRQ,79,Zinc and articles thereof,N/A,,41208.0
X,156,CHN,372,IRL,79,Zinc and articles thereof,N/A,,197447.0
X,156,CHN,376,ISR,79,Zinc and articles thereof,N/A,,1496616.0
X,156,CHN,380,ITA,79,Zinc and articles thereof,N/A,,4327459.0
X,156,CHN,384,CIV,79,Zinc and articles thereof,N/A,,6403.0
X,156,CHN,388,JAM,79,Zinc and articles thereof,N/A,,8829.0
X,156,CHN,392,JPN,79,Zinc and articles thereof,N/A,,16269784.0
X,156,CHN,398,KAZ,79,Zinc and articles thereof,N/A,,140966.0
X,156,CHN,400,JOR,79,Zinc and articles thereof,N/A,,98410.0
X,156,CHN,404,KEN,79,Zinc and articles thereof,N/A,,1161529.0
X,156,CHN,410,KOR,79,Zinc and articles thereof,N/A,,16587601.0
X,156,CHN,414,KWT,79,Zinc and articles thereof,N/A,,117826.0
X,156,CHN,418,LAO,79,Zinc and articles thereof,N/A,,148240.0
X,156,CHN,422,LBN,79,Zinc and articles thereof,N/A,,416957.0
X,156,CHN,428,LVA,79,Zinc and articles thereof,N/A,,22206.0
X,156,CHN,430,LBR,79,Zinc and articles thereof,N/A,,8000.0
X,156,CHN,434,LBY,79,Zinc and articles thereof,N/A,,303845.0
X,156,CHN,440,LTU,79,Zinc and articles thereof,N/A,,192103.0
X,156,CHN,442,LUX,79,Zinc and articles thereof,N/A,,450.0
X,156,CHN,446,MAC,79,Zinc and articles thereof,N/A,,58815.0
X,156,CHN,450,MDG,79,Zinc and articles thereof,N/A,,96468.0
X,156,CHN,458,MYS,79,Zinc and articles thereof,N/A,,17407326.0
X,156,CHN,462,MDV,79,Zinc and articles thereof,N/A,,30420.0
X,156,CHN,470,MLT,79,Zinc and articles thereof,N/A,,291982.0
X,156,CHN,478,MRT,79,Zinc and articles thereof,N/A,,3541.0
X,156,CHN,480,MUS,79,Zinc and articles thereof,N/A,,23509.0
X,156,CHN,484,MEX,79,Zinc and articles thereof,N/A,,2171306.0
